time_since_open,time_to_open,time_to_close,barrier_closed,queue_left,queue_right,queue_count_left,queue_count_right,mean_speed,disorder_index,bike_infiltration,wrong_side_queue_share,dilemma_zone_pressure,mean_reaction_time_near_gate,closure_frustration_index,idling_vehicle_share,idling_fuel_rate_lph,idling_co2_rate_kgph,crossing_occupancy,occupancy_risk,pressure_imbalance,aggressive_share_near_gate,conflict_count,vehicles_spawned,vehicles_cleared,arrival_left,arrival_right,scenario_light,scenario_peak,scenario_chaotic,scenario_peak_left_skew,scenario_peak_right_skew,scenario_chaotic_aggressive,scenario_chaotic_long_gate,action_free_release,action_alternating_4s,action_alternating_6s,action_settle_then_alt,action_priority_left,action_priority_right,average_waiting_time,throughput,max_congestion_length,occupancy_risk_horizon,fairness_gap_horizon,wrong_side_queue_share_horizon,idling_fuel_liters_horizon,mean_clearance_time_horizon,worst_clearance_time_horizon
15.0,0.0,150.0,0.0,92.985,120.20000000000005,12.0,28.0,0.7534186046511626,0.22038549803709392,0.0,0.2628787878787878,0.0,1.5492993578846697,0.5025757575757576,1.0,35.891999999999996,82.62,0.0,0.08876649354681272,-0.12765907545089963,0.14285714285714285,0.0,63.0,20.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.02777777777778,1080.0,162.94375000000008,0.5749738784488695,0.1111111111111111,0.48181818181818176,0.6585299999999963,90.0,90.0
30.0,0.0,135.0,0.0,51.882500000000114,129.61750000000004,10.0,29.0,1.7995930232557986,0.1335828341408141,0.0,0.0,0.0,2.1873132153075874,0.45,1.0,1.188,2.736,1.0,0.2067165668281628,-0.428292011019283,0.2,0.0,68.0,25.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26.208333333333332,400.0,231.3512500000001,0.29103585434133816,0.4,0.6,0.977399999999822,90.0,90.0
30.0,0.0,135.0,0.0,51.882500000000114,129.61750000000004,10.0,29.0,1.7995930232557986,0.1335828341408141,0.0,0.0,0.0,2.1873132153075874,0.45,1.0,1.188,2.736,1.0,0.2067165668281628,-0.428292011019283,0.2,0.0,68.0,25.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,21.961111111111112,1040.0,204.3012500000001,0.5626380128561697,0.15384615384615385,0.278030303030303,0.7064249999999286,90.0,90.0
30.0,0.0,135.0,0.0,51.882500000000114,129.61750000000004,10.0,29.0,1.7995930232557986,0.1335828341408141,0.0,0.0,0.0,2.1873132153075874,0.45,1.0,1.188,2.736,1.0,0.2067165668281628,-0.428292011019283,0.2,0.0,68.0,25.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.291666666666668,1640.0,154.72375000000008,0.628245419021659,0.07317073170731707,0.41428571428571426,0.4935199999999841,90.0,90.0
30.0,0.0,135.0,0.0,51.882500000000114,129.61750000000004,10.0,29.0,1.7995930232557986,0.1335828341408141,0.0,0.0,0.0,2.1873132153075874,0.45,1.0,1.188,2.736,1.0,0.2067165668281628,-0.428292011019283,0.2,0.0,68.0,25.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.05,1160.0,185.15125000000006,0.627023579398308,0.034482758620689655,0.25681818181818183,0.6155499999999579,90.0,90.0
30.0,0.0,135.0,0.0,51.882500000000114,129.61750000000004,10.0,29.0,1.7995930232557986,0.1335828341408141,0.0,0.0,0.0,2.1873132153075874,0.45,1.0,1.188,2.736,1.0,0.2067165668281628,-0.428292011019283,0.2,0.0,68.0,25.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.961111111111112,1040.0,204.3012500000001,0.5624711130069694,0.15384615384615385,0.278030303030303,0.7064249999999286,90.0,90.0
30.0,0.0,135.0,0.0,51.882500000000114,129.61750000000004,10.0,29.0,1.7995930232557986,0.1335828341408141,0.0,0.0,0.0,2.1873132153075874,0.45,1.0,1.188,2.736,1.0,0.2067165668281628,-0.428292011019283,0.2,0.0,68.0,25.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.477777777777778,1000.0,204.3012500000001,0.5614296290978152,0.12,0.2871212121212121,0.7189549999999238,90.0,90.0
115.0,0.0,50.0,0.0,99.265,192.69000000000008,10.0,42.0,0.9019090909090872,0.146698234610351,0.0,0.0,0.0,1.3064688965131326,0.45,0.9761904761904762,40.068,92.304,1.0,0.2093396469220702,-0.31999794488876726,0.0,0.0,104.0,49.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.794444444444444,280.0,238.9950000000001,0.4491542638050493,0.14285714285714285,0.5142857142857142,1.156314999999752,165.5,165.5
115.0,0.0,50.0,0.0,99.265,192.69000000000008,10.0,42.0,0.9019090909090872,0.146698234610351,0.0,0.0,0.0,1.3064688965131326,0.45,0.9761904761904762,40.068,92.304,1.0,0.2093396469220702,-0.31999794488876726,0.0,0.0,104.0,49.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.633333333333333,640.0,224.6950000000001,0.49018964202654136,0.125,0.45,0.9850349999996957,165.5,165.5
115.0,0.0,50.0,0.0,99.265,192.69000000000008,10.0,42.0,0.9019090909090872,0.146698234610351,0.0,0.0,0.0,1.3064688965131326,0.45,0.9761904761904762,40.068,92.304,1.0,0.2093396469220702,-0.31999794488876726,0.0,0.0,104.0,49.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.322222222222223,880.0,217.34500000000014,0.5716713584251228,0.18181818181818182,0.34090909090909094,0.9064949999996923,165.5,165.5
115.0,0.0,50.0,0.0,99.265,192.69000000000008,10.0,42.0,0.9019090909090872,0.146698234610351,0.0,0.0,0.0,1.3064688965131326,0.45,0.9761904761904762,40.068,92.304,1.0,0.2093396469220702,-0.31999794488876726,0.0,0.0,104.0,49.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.59722222222222,800.0,220.29500000000013,0.5646523554534478,0.2,0.49740259740259735,0.9133599999996851,165.5,165.5
115.0,0.0,50.0,0.0,99.265,192.69000000000008,10.0,42.0,0.9019090909090872,0.146698234610351,0.0,0.0,0.0,1.3064688965131326,0.45,0.9761904761904762,40.068,92.304,1.0,0.2093396469220702,-0.31999794488876726,0.0,0.0,104.0,49.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.633333333333333,640.0,224.6950000000001,0.49018964202978155,0.125,0.45,0.9850349999996957,165.5,165.5
115.0,0.0,50.0,0.0,99.265,192.69000000000008,10.0,42.0,0.9019090909090872,0.146698234610351,0.0,0.0,0.0,1.3064688965131326,0.45,0.9761904761904762,40.068,92.304,1.0,0.2093396469220702,-0.31999794488876726,0.0,0.0,104.0,49.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.783333333333335,840.0,217.34500000000014,0.625198646524319,0.14285714285714285,0.5742424242424242,0.8727049999996845,165.5,165.5
115.0,0.0,50.0,0.0,99.265,192.69000000000008,10.0,42.0,0.9019090909090872,0.146698234610351,0.0,0.0,0.0,1.3064688965131326,0.45,0.9761904761904762,40.068,92.304,1.0,0.2093396469220702,-0.31999794488876726,0.0,0.0,104.0,49.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.794444444444444,280.0,238.9950000000001,0.4491542638050493,0.14285714285714285,0.5142857142857142,1.156314999999752,165.5,165.5
115.0,0.0,50.0,0.0,99.265,192.69000000000008,10.0,42.0,0.9019090909090872,0.146698234610351,0.0,0.0,0.0,1.3064688965131326,0.45,0.9761904761904762,40.068,92.304,1.0,0.2093396469220702,-0.31999794488876726,0.0,0.0,104.0,49.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.633333333333333,640.0,224.6950000000001,0.49018964202654136,0.125,0.45,0.9850349999996957,165.5,165.5
115.0,0.0,50.0,0.0,99.265,192.69000000000008,10.0,42.0,0.9019090909090872,0.146698234610351,0.0,0.0,0.0,1.3064688965131326,0.45,0.9761904761904762,40.068,92.304,1.0,0.2093396469220702,-0.31999794488876726,0.0,0.0,104.0,49.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.322222222222223,880.0,217.34500000000014,0.5716713584251228,0.18181818181818182,0.34090909090909094,0.9064949999996923,165.5,165.5
115.0,0.0,50.0,0.0,99.265,192.69000000000008,10.0,42.0,0.9019090909090872,0.146698234610351,0.0,0.0,0.0,1.3064688965131326,0.45,0.9761904761904762,40.068,92.304,1.0,0.2093396469220702,-0.31999794488876726,0.0,0.0,104.0,49.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.59722222222222,800.0,220.29500000000013,0.5646523554534478,0.2,0.49740259740259735,0.9133599999996851,165.5,165.5
115.0,0.0,50.0,0.0,99.265,192.69000000000008,10.0,42.0,0.9019090909090872,0.146698234610351,0.0,0.0,0.0,1.3064688965131326,0.45,0.9761904761904762,40.068,92.304,1.0,0.2093396469220702,-0.31999794488876726,0.0,0.0,104.0,49.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.633333333333333,640.0,224.6950000000001,0.49018964202978155,0.125,0.45,0.9850349999996957,165.5,165.5
115.0,0.0,50.0,0.0,99.265,192.69000000000008,10.0,42.0,0.9019090909090872,0.146698234610351,0.0,0.0,0.0,1.3064688965131326,0.45,0.9761904761904762,40.068,92.304,1.0,0.2093396469220702,-0.31999794488876726,0.0,0.0,104.0,49.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.783333333333335,840.0,217.34500000000014,0.625198646524319,0.14285714285714285,0.5742424242424242,0.8727049999996845,165.5,165.5
115.0,0.0,50.0,0.0,99.265,192.69000000000008,10.0,42.0,0.9019090909090872,0.146698234610351,0.0,0.0,0.0,1.3064688965131326,0.45,0.9761904761904762,40.068,92.304,1.0,0.2093396469220702,-0.31999794488876726,0.0,0.0,104.0,49.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29.794444444444444,280.0,238.9950000000001,0.4491542638050493,0.14285714285714285,0.5142857142857142,1.156314999999752,165.5,165.5
115.0,0.0,50.0,0.0,99.265,192.69000000000008,10.0,42.0,0.9019090909090872,0.146698234610351,0.0,0.0,0.0,1.3064688965131326,0.45,0.9761904761904762,40.068,92.304,1.0,0.2093396469220702,-0.31999794488876726,0.0,0.0,104.0,49.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,26.633333333333333,640.0,224.6950000000001,0.49018964202654136,0.125,0.45,0.9850349999996957,165.5,165.5
115.0,0.0,50.0,0.0,99.265,192.69000000000008,10.0,42.0,0.9019090909090872,0.146698234610351,0.0,0.0,0.0,1.3064688965131326,0.45,0.9761904761904762,40.068,92.304,1.0,0.2093396469220702,-0.31999794488876726,0.0,0.0,104.0,49.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,24.322222222222223,880.0,217.34500000000014,0.5716713584251228,0.18181818181818182,0.34090909090909094,0.9064949999996923,165.5,165.5
115.0,0.0,50.0,0.0,99.265,192.69000000000008,10.0,42.0,0.9019090909090872,0.146698234610351,0.0,0.0,0.0,1.3064688965131326,0.45,0.9761904761904762,40.068,92.304,1.0,0.2093396469220702,-0.31999794488876726,0.0,0.0,104.0,49.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.59722222222222,800.0,220.29500000000013,0.5646523554534478,0.2,0.49740259740259735,0.9133599999996851,165.5,165.5
115.0,0.0,50.0,0.0,99.265,192.69000000000008,10.0,42.0,0.9019090909090872,0.146698234610351,0.0,0.0,0.0,1.3064688965131326,0.45,0.9761904761904762,40.068,92.304,1.0,0.2093396469220702,-0.31999794488876726,0.0,0.0,104.0,49.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,26.633333333333333,640.0,224.6950000000001,0.49018964202978155,0.125,0.45,0.9850349999996957,165.5,165.5
115.0,0.0,50.0,0.0,99.265,192.69000000000008,10.0,42.0,0.9019090909090872,0.146698234610351,0.0,0.0,0.0,1.3064688965131326,0.45,0.9761904761904762,40.068,92.304,1.0,0.2093396469220702,-0.31999794488876726,0.0,0.0,104.0,49.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.783333333333335,840.0,217.34500000000014,0.625198646524319,0.14285714285714285,0.5742424242424242,0.8727049999996845,165.5,165.5
30.0,0.0,0.0,0.0,98.3325,251.3525000000001,14.0,54.0,0.6214436619718345,0.16893537876080805,0.0,0.0,0.0,1.251440399429619,0.45,0.9622641509433962,49.86,114.804,0.0,0.03378707575216161,-0.437593834451006,0.125,0.0,141.0,70.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.733333333333334,1680.0,256.20625000000007,1.0,0.047619047619047616,0.6,0.030695000000008132,90.0,90.0
30.0,0.0,0.0,0.0,98.3325,251.3525000000001,14.0,54.0,0.6214436619718345,0.16893537876080805,0.0,0.0,0.0,1.251440399429619,0.45,0.9622641509433962,49.86,114.804,0.0,0.03378707575216161,-0.437593834451006,0.125,0.0,141.0,70.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.62777777777778,1120.0,285.55500000000006,0.7438547731014471,0.21428571428571427,0.3,1.1770750000003871,90.0,90.0
30.0,0.0,0.0,0.0,98.3325,251.3525000000001,14.0,54.0,0.6214436619718345,0.16893537876080805,0.0,0.0,0.0,1.251440399429619,0.45,0.9622641509433962,49.86,114.804,0.0,0.03378707575216161,-0.437593834451006,0.125,0.0,141.0,70.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.65277777777778,1320.0,256.20625000000007,0.5745225402377276,0.09090909090909091,0.7200000000000001,1.0287100000003515,90.0,90.0
30.0,0.0,0.0,0.0,98.3325,251.3525000000001,14.0,54.0,0.6214436619718345,0.16893537876080805,0.0,0.0,0.0,1.251440399429619,0.45,0.9622641509433962,49.86,114.804,0.0,0.03378707575216161,-0.437593834451006,0.125,0.0,141.0,70.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.425,1000.0,274.85500000000013,0.7550770318159161,0.04,0.36000000000000004,1.1321400000003852,90.0,90.0
30.0,0.0,0.0,0.0,98.3325,251.3525000000001,14.0,54.0,0.6214436619718345,0.16893537876080805,0.0,0.0,0.0,1.251440399429619,0.45,0.9622641509433962,49.86,114.804,0.0,0.03378707575216161,-0.437593834451006,0.125,0.0,141.0,70.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.62777777777778,1120.0,285.55500000000006,0.7436918830767535,0.21428571428571427,0.3,1.1770750000003871,90.0,90.0
30.0,0.0,0.0,0.0,98.3325,251.3525000000001,14.0,54.0,0.6214436619718345,0.16893537876080805,0.0,0.0,0.0,1.251440399429619,0.45,0.9622641509433962,49.86,114.804,0.0,0.03378707575216161,-0.437593834451006,0.125,0.0,141.0,70.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.74166666666667,1040.0,280.20500000000004,0.563982014280465,0.07692307692307693,0.36000000000000004,1.166900000000377,90.0,90.0
30.0,0.0,0.0,0.0,98.3325,251.3525000000001,14.0,54.0,0.6214436619718345,0.16893537876080805,0.0,0.0,0.0,1.251440399429619,0.45,0.9622641509433962,49.86,114.804,0.0,0.03378707575216161,-0.437593834451006,0.125,0.0,141.0,70.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.733333333333334,1680.0,256.20625000000007,1.0,0.047619047619047616,0.6,0.030695000000008132,90.0,90.0
30.0,0.0,0.0,0.0,98.3325,251.3525000000001,14.0,54.0,0.6214436619718345,0.16893537876080805,0.0,0.0,0.0,1.251440399429619,0.45,0.9622641509433962,49.86,114.804,0.0,0.03378707575216161,-0.437593834451006,0.125,0.0,141.0,70.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.62777777777778,1120.0,285.55500000000006,0.7438547731014471,0.21428571428571427,0.3,1.1770750000003871,90.0,90.0
30.0,0.0,0.0,0.0,98.3325,251.3525000000001,14.0,54.0,0.6214436619718345,0.16893537876080805,0.0,0.0,0.0,1.251440399429619,0.45,0.9622641509433962,49.86,114.804,0.0,0.03378707575216161,-0.437593834451006,0.125,0.0,141.0,70.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.65277777777778,1320.0,256.20625000000007,0.5745225402377276,0.09090909090909091,0.7200000000000001,1.0287100000003515,90.0,90.0
30.0,0.0,0.0,0.0,98.3325,251.3525000000001,14.0,54.0,0.6214436619718345,0.16893537876080805,0.0,0.0,0.0,1.251440399429619,0.45,0.9622641509433962,49.86,114.804,0.0,0.03378707575216161,-0.437593834451006,0.125,0.0,141.0,70.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.425,1000.0,274.85500000000013,0.7550770318159161,0.04,0.36000000000000004,1.1321400000003852,90.0,90.0
30.0,0.0,0.0,0.0,98.3325,251.3525000000001,14.0,54.0,0.6214436619718345,0.16893537876080805,0.0,0.0,0.0,1.251440399429619,0.45,0.9622641509433962,49.86,114.804,0.0,0.03378707575216161,-0.437593834451006,0.125,0.0,141.0,70.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.62777777777778,1120.0,285.55500000000006,0.7436918830767535,0.21428571428571427,0.3,1.1770750000003871,90.0,90.0
30.0,0.0,0.0,0.0,98.3325,251.3525000000001,14.0,54.0,0.6214436619718345,0.16893537876080805,0.0,0.0,0.0,1.251440399429619,0.45,0.9622641509433962,49.86,114.804,0.0,0.03378707575216161,-0.437593834451006,0.125,0.0,141.0,70.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.74166666666667,1040.0,280.20500000000004,0.563982014280465,0.07692307692307693,0.36000000000000004,1.166900000000377,90.0,90.0
30.0,0.0,0.0,0.0,98.3325,251.3525000000001,14.0,54.0,0.6214436619718345,0.16893537876080805,0.0,0.0,0.0,1.251440399429619,0.45,0.9622641509433962,49.86,114.804,0.0,0.03378707575216161,-0.437593834451006,0.125,0.0,141.0,70.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31.733333333333334,1680.0,256.20625000000007,1.0,0.047619047619047616,0.6,0.030695000000008132,90.0,90.0
30.0,0.0,0.0,0.0,98.3325,251.3525000000001,14.0,54.0,0.6214436619718345,0.16893537876080805,0.0,0.0,0.0,1.251440399429619,0.45,0.9622641509433962,49.86,114.804,0.0,0.03378707575216161,-0.437593834451006,0.125,0.0,141.0,70.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,37.62777777777778,1120.0,285.55500000000006,0.7438547731014471,0.21428571428571427,0.3,1.1770750000003871,90.0,90.0
30.0,0.0,0.0,0.0,98.3325,251.3525000000001,14.0,54.0,0.6214436619718345,0.16893537876080805,0.0,0.0,0.0,1.251440399429619,0.45,0.9622641509433962,49.86,114.804,0.0,0.03378707575216161,-0.437593834451006,0.125,0.0,141.0,70.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.65277777777778,1320.0,256.20625000000007,0.5745225402377276,0.09090909090909091,0.7200000000000001,1.0287100000003515,90.0,90.0
30.0,0.0,0.0,0.0,98.3325,251.3525000000001,14.0,54.0,0.6214436619718345,0.16893537876080805,0.0,0.0,0.0,1.251440399429619,0.45,0.9622641509433962,49.86,114.804,0.0,0.03378707575216161,-0.437593834451006,0.125,0.0,141.0,70.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.425,1000.0,274.85500000000013,0.7550770318159161,0.04,0.36000000000000004,1.1321400000003852,90.0,90.0
30.0,0.0,0.0,0.0,98.3325,251.3525000000001,14.0,54.0,0.6214436619718345,0.16893537876080805,0.0,0.0,0.0,1.251440399429619,0.45,0.9622641509433962,49.86,114.804,0.0,0.03378707575216161,-0.437593834451006,0.125,0.0,141.0,70.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,37.62777777777778,1120.0,285.55500000000006,0.7436918830767535,0.21428571428571427,0.3,1.1770750000003871,90.0,90.0
30.0,0.0,0.0,0.0,98.3325,251.3525000000001,14.0,54.0,0.6214436619718345,0.16893537876080805,0.0,0.0,0.0,1.251440399429619,0.45,0.9622641509433962,49.86,114.804,0.0,0.03378707575216161,-0.437593834451006,0.125,0.0,141.0,70.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.74166666666667,1040.0,280.20500000000004,0.563982014280465,0.07692307692307693,0.36000000000000004,1.166900000000377,90.0,90.0
150.0,0.0,0.0,0.0,101.91500000000008,271.5200000000001,23.0,61.0,1.4643055555555466,0.23113167983899063,0.0,0.225,0.0,1.5303713069841303,0.495,0.9344262295081968,52.236000000000004,120.20400000000001,0.0,0.08447633596779813,-0.45417542544217854,0.25,0.0,194.0,104.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.1,1920.0,282.9475000000001,1.0,0.0625,0.3,0.007089999999991825,60.0,60.0
150.0,0.0,0.0,0.0,101.91500000000008,271.5200000000001,23.0,61.0,1.4643055555555466,0.23113167983899063,0.0,0.225,0.0,1.5303713069841303,0.495,0.9344262295081968,52.236000000000004,120.20400000000001,0.0,0.08447633596779813,-0.45417542544217854,0.25,0.0,194.0,104.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.97083333333333,1140.0,287.67100000000005,0.4031742806161428,0.2631578947368421,0.36000000000000004,0.9093399999990366,60.0,60.0
150.0,0.0,0.0,0.0,101.91500000000008,271.5200000000001,23.0,61.0,1.4643055555555466,0.23113167983899063,0.0,0.225,0.0,1.5303713069841303,0.495,0.9344262295081968,52.236000000000004,120.20400000000001,0.0,0.08447633596779813,-0.45417542544217854,0.25,0.0,194.0,104.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.545833333333334,1680.0,282.9475000000001,0.6280786150631728,0.42857142857142855,0.36000000000000004,0.7934949999991732,60.0,60.0
150.0,0.0,0.0,0.0,101.91500000000008,271.5200000000001,23.0,61.0,1.4643055555555466,0.23113167983899063,0.0,0.225,0.0,1.5303713069841303,0.495,0.9344262295081968,52.236000000000004,120.20400000000001,0.0,0.08447633596779813,-0.45417542544217854,0.25,0.0,194.0,104.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,43.291666666666664,1200.0,284.29350000000005,0.39853447839418,0.4,0.45,0.892689999999055,60.0,60.0
150.0,0.0,0.0,0.0,101.91500000000008,271.5200000000001,23.0,61.0,1.4643055555555466,0.23113167983899063,0.0,0.225,0.0,1.5303713069841303,0.495,0.9344262295081968,52.236000000000004,120.20400000000001,0.0,0.08447633596779813,-0.45417542544217854,0.25,0.0,194.0,104.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,43.97083333333333,1140.0,287.67100000000005,0.4027692708883943,0.2631578947368421,0.36000000000000004,0.9093399999990366,60.0,60.0
150.0,0.0,0.0,0.0,101.91500000000008,271.5200000000001,23.0,61.0,1.4643055555555466,0.23113167983899063,0.0,0.225,0.0,1.5303713069841303,0.495,0.9344262295081968,52.236000000000004,120.20400000000001,0.0,0.08447633596779813,-0.45417542544217854,0.25,0.0,194.0,104.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.4875,1500.0,285.9150000000001,0.6337339430520957,0.2,0.5142857142857142,0.8315449999991511,60.0,60.0
150.0,0.0,0.0,0.0,101.91500000000008,271.5200000000001,23.0,61.0,1.4643055555555466,0.23113167983899063,0.0,0.225,0.0,1.5303713069841303,0.495,0.9344262295081968,52.236000000000004,120.20400000000001,0.0,0.08447633596779813,-0.45417542544217854,0.25,0.0,194.0,104.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.1,1920.0,282.9475000000001,1.0,0.0625,0.3,0.007089999999991825,60.0,60.0
150.0,0.0,0.0,0.0,101.91500000000008,271.5200000000001,23.0,61.0,1.4643055555555466,0.23113167983899063,0.0,0.225,0.0,1.5303713069841303,0.495,0.9344262295081968,52.236000000000004,120.20400000000001,0.0,0.08447633596779813,-0.45417542544217854,0.25,0.0,194.0,104.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.97083333333333,1140.0,287.67100000000005,0.4031742806161428,0.2631578947368421,0.36000000000000004,0.9093399999990366,60.0,60.0
150.0,0.0,0.0,0.0,101.91500000000008,271.5200000000001,23.0,61.0,1.4643055555555466,0.23113167983899063,0.0,0.225,0.0,1.5303713069841303,0.495,0.9344262295081968,52.236000000000004,120.20400000000001,0.0,0.08447633596779813,-0.45417542544217854,0.25,0.0,194.0,104.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.545833333333334,1680.0,282.9475000000001,0.6280786150631728,0.42857142857142855,0.36000000000000004,0.7934949999991732,60.0,60.0
